ID,Name_lang,Description_lang,MapID,BackgroundFileDataID,ButtonFileDataID,ButtonSmallFileDataID,LoreFileDataID,Flags,AreaID,CovenantID
280,영혼의 제련소,"리치 왕에게 용감하게 맞선 아제로스의 영웅들이 잔혹하게 살해당하고, 언데드로 되살아나 그의 군대에 편입되는 일이 몇 년 동안 반복되었습니다. 이에 리치 왕을 막으려고 끊임없이 노력해 온 은빛십자군의 티리온 폴드링은 다리온 모그레인이 이끄는 칠흑의 기사단과 손을 잡고 잿빛 선고단을 결성했습니다.",632,608181,608220,336392,608259,1,0,0
281,마력의 탑,"푸른용의 위상 말리고스는 필멸자들과 아제로스에 흐르는 비전 에너지의 연결을 완전히 끊음으로써 다시 유일한 마법의 지배자가 되려고 합니다. 이를 위해 푸른용군단은 우뚝 솟은 말리고스의 둥지, 마력의 탑으로 세계의 지맥을 돌리고 있습니다.",576,608182,608221,237602,608260,1,0,0
282,마력의 눈,"푸른용의 위상 말리고스는 필멸자들과 아제로스에 흐르는 비전 에너지의 연결을 완전히 끊음으로써 다시 유일한 마법의 지배자가 되려고 합니다. 이를 위해 푸른용군단은 우뚝 솟은 말리고스의 둥지, 마력의 탑으로 세계의 지맥을 돌리고 있습니다.",578,608183,608222,237603,608261,0,0,0
283,보랏빛 요새,"달라란의 화려한 첨탑과 마력 깃든 거리 사이, 보랏빛 요새의 두꺼운 벽 안에서 어두운 존재가 꿈틀거립니다. 도시를 위협하는 존재들을 오랫동안 가두어 온 이 요새에서는 방마다 사나운 죄수들이 갇혀 키린 토의 끊임없는 감시를 받고 있습니다. 하지만 최근 갑작스러운 공격이 요새를 위험에 빠뜨리고, 나아가 감옥 밖의 모든 이를 위협하고 있습니다.",608,608189,608228,237604,608312,0,0,0
284,용사의 시험장,"짙은 구름이 얼음왕관의 하늘을 뒤덮고, 다가오는 폭풍에 대비하는 영웅들은 전쟁에 해진 깃발 아래 모여들고 있습니다. 칠흑 같은 먹구름 위에서도 해는 빛난다는 말이 있습니다. 은빛십자군을 움직이는 희망을 잘 표현해주는 말입니다. 힘겨운 시기에도 빛이 이끌어 주리라는 희망, 선이 악을 누르고 결국엔 승리하리라는 희망, 빛의 축복을 받은 영웅이 나타나 리치 왕의 통치에 종지부를 찍어 주리라는 희망 말입니다.",650,608185,608224,311220,608263,0,0,0
285,우트가드 성채,"우트가드 성채는 오랫동안 주인 없는 곳으로 여겨졌고, 울부짖는 협만 중앙의 절벽 사이에 잊혀진 문명의 잔재로만 남아 있었습니다. 그러나 최근 무언가가 성채 안에 잠들어 있던 브리쿨을 깨우고 말았습니다.",574,608187,608226,237605,608265,1,0,0
286,우트가드 첨탑,"우트가드 성채는 오랫동안 주인 없는 곳으로 여겨졌고, 울부짖는 협만 중앙의 절벽 사이에 잊혀진 문명의 잔재로만 남아 있었습니다. 그러나 최근 무언가가 성채 안에 잠들어 있던 브리쿨을 깨우고 말았습니다.",575,608188,608227,237606,608266,0,0,0
302,스톰스타우트 양조장,"네 바람의 계곡에 도착한 첸 스톰스타우트는 친족을 만나길 기대하며, 가문의 이름이 붙은 저 유명한 스톰스타우트 양조장을 찾아갔습니다. 그러나 양조장은 혼돈의 도가니였습니다. 무능한 가오 아저씨가 양조장 관리를 맡자, 혐오스러운 토깽과 제멋대로 구는 호젠이 건물 안에 침입해 파괴적인 향연을 벌이고 있습니다. 이대로 두면 곧 스톰스타우트 양조장에서 공급하는 맛있는 맥주를 다시는 맛볼 수 없을지도 모릅니다.",961,632268,632275,632362,632282,1,0,0
303,석양문,"용의 척추라 불리는 거대한 성벽이 수세기 동안 판다리아의 주민들을 미친 듯이 날뛰는 사마귀족에게서 보호해 왔습니다. 그런데 이 잔혹한 종족이 벌이는 주기적인 총공격이 이번엔 예상보다 일찍 찾아와, 성벽 방비에 빈틈이 생겼습니다. 전투에 닳은 관문으로 가장 강력한 사마귀 전사들이 돌격해 옵니다. 판다리아는 이 땅의 역사에 기록된 그 어느 군대보다도 파괴적인 무리를 막아내야 합니다.",962,632263,632270,632357,632277,1,0,0
311,붉은십자군 전당,"어두운 시대에 한 발짝도 물러서지 않고 싸워 수도원을 지켜 온 맹렬한 성전사들이 붉은십자군 전당 안에서 급속도로 조직화되고 있습니다. 이 병사들은 살아서 돌아다니는 망자에 대한 증오로 똘똘 뭉쳤고, 붉은십자군의 대의를 위해 무엇이든 희생할 준비가 되어 있습니다.",1001,643259,643262,643268,643265,0,0,0
312,음영파 수도원,"전쟁의 물결이 판다리아를 덮쳤고, 호드와 얼라이언스 사이의 파괴적인 분쟁은 장엄한 음영파 수도원 안의 혼란으로 이어졌습니다. 이곳에서 사악한 세 존재, 폭력의 샤, 증오의 샤, 분노의 샤가 감옥을 벗어났습니다. 분노의 샤는 이 한적한 수도원을 완전히 벗어났지만, 남은 샤는 수도원에 있는 용감한 음영파 수호자들을 무차별적으로 학살하고 있습니다.",959,632267,632274,632361,632281,1,0,0
313,옥룡사,"판다리아 동쪽 해안가에 높이 솟은 옥룡사는 수천 년 전, 전설적인 판다렌 황제 샤오하오가 의심의 샤에게 승리를 거둔 것을 기념하는 신성한 건물입니다. 최근 비취 숲에서 벌어진 격한 분쟁이 샤를 불렀고, 그중 일부는 옥룡사에 침입해 소중한 지혜와 지식의 보고를 더럽히고 있습니다.",960,632269,632276,632363,632283,1,0,0
316,붉은십자군 수도원,"붉은십자군의 광신적인 지도자들은 붉은십자군 수도원 중심에 있는 대성당에서 추종자들을 이끕니다. 경계가 삼엄한 이 수도원은 붉은십자군의 본부 역할을 하며, 가장 편협하고 열성적인 성전사들이 한때는 신성했던 이 장소를 배회합니다.",1004,608175,608214,136354,608253,0,0,0
317,모구샨 금고,"강력한 패권을 자랑스러워하던 모구는 자신들의 수많은 업적을 기록해 웅장한 금고 안에 보관했습니다. 이 광대한 전당은 판다렌의 역사에 기록된 어떤 사건보다도 먼저 지어졌고, 따라서 그 깊이는 비밀에 싸여 있습니다. 금고 안에는 엄청난 군대가 있다는 소문도 한때 돌았습니다. 이 때문에, 고대에 판다렌이 봉기했을 때 모구샨 금고는 첫 번째 목표가 되었고, 모구 제국이 무너진 이래 영원히 봉인되었습니다.",1008,632266,632273,632360,632280,0,0,0
320,영원한 봄의 정원,"높은 산 위에 숨겨져 있는 영원한 봄의 정원은 영원꽃 골짜기의 성스러운 심장부입니다. 그 안의 잔잔한 샘에서 솟는 물에는 치료와 회복의 힘이 있다고 합니다. 하지만 공포의 샤가 공격해 오자, 정원의 수호자들은 공포에 사로잡혀 서로에게 등을 돌렸습니다.",996,643261,643264,643270,643267,0,0,0
321,모구샨 궁전,"고대의 모구샨 궁전은 판다리아 본토에서 모구가 얼마나 강성했는지 잘 보여주는 궁극의 건축물입니다. 최근 모구 대부족 세 개가 모구의 왕, 무기달인 신의 부름을 받고 아름다운 모구샨 궁전에 모였습니다. 이 강력한 통치자는 흩어진 동족을 하나로 모으고 제국의 영광을 되찾겠다는 대담한 계획을 세웠습니다. 혼란이 판다리아를 휩쓰는 가운데, 정복을 향한 신의 원대한 꿈은 현실이 될지도 모릅니다.",994,632265,632272,632359,632279,1,0,0
322,판다리아,"만 년 전 일어난 세계의 분리 이래, 고대 왕국 판다리아는 짙은 안개에 둘러싸여 전쟁의 포화를 피해 왔습니다. 울창한 숲과 구름이 드리운 산에는 토착 종족과 이국적인 생명체들이 복잡한 생태계를 이루며 살아가고 있습니다. 이 땅의 주민인 불가사의한 판다렌은 고대의 악에게 위협받을 때조차도 열정적으로 삶을 누리는 종족입니다.",996,652217,652218,1062579,652219,2,0,0
324,니우짜오 사원 공성전투,"니우짜오 사원은 용의 척추라 불리는 우뚝 솟은 성벽 너머, 요새화된 두 개의 섬에 걸쳐 있습니다. 수년간 불굴의 판다렌 방어병들이 섬들을 연결하는 좁은 다리를 지키고, 호시탐탐 기회를 엿보는 침입자들을 막아 왔습니다. 그러나 최근 사마귀족이 거대한 나무 뿌리로 이루어진 자신들만의 다리를 통해 섬 하나를 급습했습니다. 이제 이 야만적인 벌레 인간들은 남아 있는 니우짜오의 수호자들을 공격할 만반의 준비를 마쳤습니다.",1011,643260,643263,643269,643266,0,0,0
330,공포의 심장,"공포의 샤가 사마귀 여제를 타락시켰습니다. 여제의 발작적이고 편집증적인 명령들에사마귀 문명의 수호자인 클락시가 공격적인 행동을 취하기 시작했습니다. 수적으로 불리한 클락시는 여제를 끌어내리고 동족에게서 샤의 부정적인 영향을 제거하기 위해, 마지못해 외부인의 도움을 받아들였습니다.",1009,632264,632271,632358,632278,0,0,0
362,천둥의 왕좌,"수천 년 전, 판다리아가 칼림도어로부터 분리됐을 때부터 짙은 안개의 장막이 외부인들로부터 이 신대륙을 가리었습니다. 그와 동시에 이 안개는 고대의 악이 존재했던 레이 션의 천둥의 왕좌 또한 숨겨왔습니다. 천둥왕의 재위 때 그의 본거지였던 이 요새에서는 왕의 죽음 이후에도 사악한 기운이 물씬 흘러나오고 있습니다. 다시금 부활한 천둥왕과 그를 따르는 잔달라 트롤들은 이 부정한 힘을 다루어 레이 션의 공포스러운 제국을 재건하려 합니다.",1098,828450,828453,838785,828454,0,0,0
369,오그리마 공성전,"가로쉬 헬스크림의 오만으로 촉발된 갈등이 정점에 이르고, 영원꽃 골짜기는 파괴의 해일에 뒤덮이고 말았습니다. 호드와 얼라이언스의 지도자들은 헬스크림의 요새를 향해 진격하고, 무자비한 폭군이 되어버린 대족장의 권세를 완전히 꺾어 놓으려 합니다.",1136,904980,904981,904241,904982,0,0,0
385,피망치 잿가루 광산,"피망치 오우거 일족은 서리불꽃 마루의 북쪽 외곽에 있는 활화산 동굴의 숨 막히는 열기 속에서 가혹한 환경의 채굴 기지를 운영합니다. 이들은 드레노어 대륙 전역에서 노예를 끌어와 가혹한 노역을 시키고 있습니다. 피망치 잿가루 광산에서는 보석과 광석이 다량 생산되지만, 이 광산의 진정한 목적은 엄청난 힘을 가진 고대 유물의 채굴에 있다는 소문이 최근 떠돌고 있습니다.",1175,1041968,1041994,1042059,1041984,1,0,0
457,검은바위 용광로,"이 용광로는 검은바위 오크 선조들의 고향으로, 대장장이 대가들이 부족의 이름을 따서 이름붙인, 가공이 거의 불가능하다고 할 만큼 단단한 검은바위 광석을 제련하고 주조하던 곳이었습니다. 지금은 천둥군주 부족에게 포로가 된 수많은 거인이 거대한 용광로에 열기를 공급하고, 불타는 칼날단의 화염칼날들이 검은바위 광석에 불길을 주입하거나, 강철 기술자들이 다른 세상의 설계에 따라 잿가루를 가공하고 있습니다. 전쟁군주 블랙핸드의 용광로는 아제로스를 휩쓸기 위해 사용될 병기들을 대량으로 생산하고 있는, 강철 호드 군사력의 심장부입니다.",1205,1041967,1041993,1042058,1041983,0,0,0
476,하늘탑,"구름 사이로 솟은 아라크 첨탑 중에서도 가장 높은 곳에 자리한 하늘탑은 루크마르 신봉자의 권좌처럼 우뚝 서 있습니다. 지금은 아라코아들이 조상의 에펙시스 기술을 수집해 동력으로 만들어, 그들의 적에게 태양의 힘을 집중한 광선을 발사하려고 합니다.",1209,1041973,1041999,1042064,1041989,1,0,0
477,높은망치,"고리안 제국의 권력자들인 높은망치 부족은 드레나이가 이 세계에 도착하기 전까지 대대로 드레노어 대륙을 지배하던 오우거 문명의 후손들입니다. 난폭한 바보라는 오우거의 평판이 무색하리만치 붐비는 시장과 부유한 귀족이 가득한 거대 도시 높은망치에는 원형경기장의 관중들이 내지르는 함성이 뒷골목 구석구석까지 메아리치고 있습니다. 도시의 성벽 안 어느 곳이라도 볼 수 있는 높은군주 마르고크의 성채는 커다란 그림자를 드리우고 있어, 감시의 눈과 철권의 힘을 떠오르게 합니다.",1228,1041971,1041997,1042062,1041987,0,0,0
536,파멸철로 정비소,"파멸철로 정비소는 강철 호드의 전쟁 기계를 위한 중추 기관과도 같은 곳으로 강철 호드의 병력과 검은바위 용광로에서 생산된 군수물자를 드레노어 전역의 최전선으로 수송하고 있습니다. 정비소의 이름 그대로 병력과 대포 부대가 가득 실려있는 수많은 파멸의 기차들이 있으며, 지금은 파멸철로가 샤트라스의 보호막을 산산조각내기에 충분한 거대하고 강력한 레일건으로 무장한 채 파괴를 위한 출정을 기다리고 있습니다.",1208,1041970,1041996,1042061,1041986,1,0,0
537,어둠달 지하묘지,"어둠달 부족의 전통적인 무덤 지역은 많은 선조가 대대로 최후의 안식을 취하고 있는 장소입니다. 하지만 타락한 부족장 넬쥴은 힘을 얻는 것에만 지나치게 열중한 나머지 부족의 영혼 그 자체를 희생시키고 있습니다. 그는 이제 안식을 취하지 못하고 고통받는 고대 영혼들을 어둠의 의식에 제물로 바쳐, 드레노어 대륙의 모든 것을 공허에 빠뜨리려고 합니다.",1176,1041972,1041998,1042063,1041988,1,0,0
547,아킨둔,"아킨둔은 죽은 영혼들이 휴식을 취하는 빛의 성소이자 드레나이의 성스러운 묘당입니다. 이 수정 구조물은 끊임없이 드레나이 영혼들을 갈망하는 불타는 군단과 같은, 드레나이의 영원한 적들로부터 드레나이 영혼들을 보호하고 감싸는 일도 하고 있습니다. 이 사실이 사악한 주인에게 비위를 맞추고 싶어하는 굴단과 어둠의 의회의 특별한 관심을 끌었습니다.",1182,1041966,1041992,1042057,1041982,1,0,0
556,상록숲,"어둠의 문이 파괴된 후, 키린 토는 강철 호드의 영토에서 그들과 전투를 벌이기 위해서는 지원을 위한 보급선이 필요하다는 것을 깨닫고, 드레노어 대륙 전역에 전초기지를 만들면서 각각에 아제로스로 통하는 연결 통로를 열었습니다. 하지만 고르그론드의 검은바위 용광로 근처 전략적 요충지로 보였던 곳이 사실은 신록지기들에게 상록숲으로 알려진 신성한 장소였습니다. 이 전초기지는 빠르게 식물에 뒤덮였지만, 아직 스톰윈드와의 연결 고리는 남아 있습니다...",1279,1060543,1060547,1060551,1060545,1,0,0
557,드레노어,"드레노어는 야만의 땅이자 수백 년 전 드레나이 피난민에 의해 이름이 붙여진 오크 종족의 출생지로, 수 대를 걸쳐 오크, 드레나이, 고리안 제국의 오우거 지배자들이 갈등과 영토 분쟁 속에서도 서로 공존하고 있었습니다. 가로쉬 헬스크림이 탈출한 후에 깨어난 곳이 바로 창조와 파괴의 힘을 가진 원시 세력들이 폭력을 통해 균형 상태를 유지하던 드레노어였습니다. 그리고 지금, 강철 호드와 굴단의 검은 손길에 의해 두 세계의 운명이 바람 앞의 등불 같은 처지가 되었습니다.",1228,1041969,1041995,1042060,1041985,0,0,0
558,강철 선착장,"고르그론드의 북쪽 해안가에 있는 강철 선착장은 강철 호드 해군력의 심장부로, 검은바위 용광로에서 주조되고 조립된 대규모의 전투함과 대포들이 이 커다란 항구에서 출전을 준비하고 있습니다. 드레노어의 가장 거대한 야수들도 정예병들과 함께 조련되고 훈련을 받습니다. 이들로 구성된 지상군은 적의 해안에 쇄도하여 강철 호드에 대항하는 자들의 의지를 초전에 꺾어 놓을 것입니다.",1195,1060544,1060548,1060552,1060546,0,0,0
559,검은바위 첨탑 상층,"이 인상적인 요새는 길고 복잡한 역사를 품고 있습니다. 수 세기 전 검은무쇠 드워프가 검은바위 산의 불타는 핵을 파내어 만든 이 요새는 한때 검은용 네파리안의 무리가 점령했었습니다. 하지만 이제 검은바위 첨탑의 상층은 강철선봉대의 기지입니다. 첨탑을 아제로스에 대한 전면 공격의 토대로 사용하려는 준비가 계속됨에 따라, 강철 호드는 끔찍한 비상 대책을 세워 두었습니다. 바로 파멸의 무기를 검은바위 산의 심장부에 건설한 것입니다.",1358,1041974,1042000,1042065,1041990,0,0,0
669,지옥불 성채,"가로쉬는 그롬마쉬를 설득하여 타나안 밀림의 심장부에, 아제로스를 향한 공격의 근거지가 될 이 거대한 요새를 세우게 했습니다. 다른 시간, 다른 땅에서 빌려 온 “지옥불”이라는 이름을 제안한 것도 가로쉬였습니다. 그는 자신이 알고 있던 아웃랜드의 황무지와는 무척 다른 이곳에서, 황폐화되지 않은 대지 위로 높이 솟아오른 오크의 강대한 강철 성채를 꿈꿨지만, 다른 시간 속에서도 두 요새의 운명은 비슷하게 흘러갑니다.",1448,1135117,1135118,136340,1135119,0,0,0
707,감시관의 금고,"이 감시관의 비밀 시설은 아즈스나의 산허리를 깊이 파들어가 만들어졌습니다. 마법 수호물로 봉인된 이 금고는 불청객의 침입을 막는 동시에 이 안에 갇힌 공포스러운 존재들이 절대로 탈출하지 못하게 하는 역할을 합니다. 감시관들이 상대했던 적들 중에서 가장 위험한 존재들이 금고 깊은 곳에 갇혀 있었습니다. 하지만 콜다나의 배신과 군단 침공의 여파로, 이 생물들이 감시관의 금고를 탈출하여 이곳 내부를 자유롭게 활보하고 있습니다.",1493,1411846,1411858,1411870,1411852,1,0,0
716,아즈샤라의 눈,"아즈스나 연안 외곽의 모래톱 사이, 파도 아래 고대 힘의 근원이 남아 있습니다. 오래전 여왕 아즈샤라가 이 땅 전체를 지배했을 때부터 지금까지, 나가는 아즈샤라의 명령에 따라 골가네스의 해일석을 찾고 있습니다. 구름이 밀려들고, 대기는 다가오는 폭풍의 힘으로 이글거리는 이 순간, 아즈샤라의 추종자들은 여왕의 분노의 현신을 소환하며 이 땅을 파괴할 계획을 실행에 옮기고 있습니다.",1456,1498149,1498157,1498161,1498153,1,0,0
721,용맹의 전당,"스톰하임 상공의 구름 속에서, 티탄 수호자 오딘은 아제로스에서 가장 위대한 브리쿨 전사들을 소환하여 그의 발라리아르로 받아들였습니다. 이 승천한 브리쿨 전사들은 연회장과 사냥터를 누비며 자신을 단련하고, 다가올 엄청난 전쟁에 대비하고 있습니다. 이 브리쿨 전사들로 가득한 연회장을 통과한 모험가만이 오딘 앞에 설 자격을 얻고, 아그라마르의 아이기스를 거머쥘 기회를 잡을 수 있을 것입니다.",1477,1498150,1498158,1498162,1498154,0,0,0
726,비전로,"광활한 수라마르 성 지하에는, 그물처럼 연결된 거대한 땅굴이 성의 규모보다도 더 크게 사방으로 뻗어 있습니다. 나이트본 사회는 밤샘의 힘으로 번창해 왔고, 비전로는 수라마르 전체에 생명력을 공급하는 역할을 했습니다. 미궁과도 같은 이 지하 통로는 수천 년 전에 만들어진 것으로, 수라마르에서 가장 거대한 건축물의 토대 아래를 지나고 있습니다. 하지만 오늘날 이곳의 거주민은 대부분 자신의 발밑에 어떤 어둠이 도사리고 있는지 전혀 모른 채 살아가고 있을 뿐입니다...",1516,1411845,1411857,1411869,1411851,0,0,0
727,영혼의 아귀,"위대한 브리쿨 전사들이 용맹의 전당에서 영원한 영광을 추구할 때, 저주받은 브리쿨들은 영혼의 아귀의 해안에 당도한 자신의 모습을 발견하게 됩니다. 그들은 자욱한 안갯속에서 힘줄과 뼈로 만들어진 무시무시한 배, 나글파르를 기다리며, 비참한 영혼 신세로 나글파르에 올라탄 채, 헬하임에 있는 헬리아의 품 안으로 향합니다.",1492,1411844,1411856,1411868,1411850,0,0,0
740,검은 떼까마귀 요새,"고대 엘프 석공들이 발샤라의 가장 거대한 산을 깎아 만든 검은 떼까마귀 요새는 고대의 전쟁 동안 불타는 군단의 공격을 막아낸 굳건한 보루입니다. 난공불락에 가까운 그 요새는 한때나마 일리단의 스승이었던 군주 쿠르탈로스 레이븐크레스트와 그 선조들이 살았던 장소이기도 합니다. 하지만 최근 군단의 침공 이후로, 요새에선 불길한 어둠의 마력이 흘러나오고 있으며 죽은 자들이 부활해 주변을 활보하고 있습니다.",1501,1411841,1411853,1411865,1411847,1,0,0
741,화산 심장부,,409,1396460,1396586,136346,1396505,0,0,0
742,검은날개 둥지,,469,1396454,1396580,136329,1396499,0,0,0
743,안퀴라즈 폐허,,509,1396465,1396591,136320,1396510,0,0,0
744,안퀴라즈 사원,,531,1396467,1396593,136321,1396512,0,0,0
745,카라잔,,532,1396458,1396584,136343,1396503,0,0,0
746,그룰의 둥지,,565,1396456,1396582,136337,1396501,0,0,0
747,마그테리돈의 둥지,,544,1396459,1396585,136340,1396504,0,0,0
748,불뱀 제단,,548,608160,608199,136356,608238,0,0,0
749,폭풍우 눈,,550,608179,608218,136362,608257,0,0,0
750,하이잘 산 전투,,534,608159,608198,136330,608237,0,0,0
751,검은 사원,,564,1396453,1396579,136328,1396498,0,0,0
752,태양샘 고원,,580,1396466,1396592,136361,1396511,0,0,0
753,아카본 석실,,624,1396470,1396596,303841,1396515,0,0,0
754,낙스라마스,,533,1396461,1396587,136347,1396506,0,0,0
755,흑요석 성소,,615,1396462,1396588,237594,1396507,0,0,0
756,영원의 눈,,616,1396455,1396581,237600,1396500,0,0,0
757,십자군의 시험장,,649,1396468,1396594,311221,1396513,0,0,0
758,얼음왕관 성채,,631,1396457,1396583,336390,1396502,0,0,0
759,울두아르,,603,1396469,1396595,304502,1396514,0,0,0
760,오닉시아의 둥지,,249,1396463,1396589,329121,1396508,0,0,0
761,루비 성소,,724,1396464,1396590,366689,1396509,0,0,0
762,어둠심장 숲,"샬라드라실의 그림자 아래에서 악몽이 퍼져나가며 한때 무성했던 숲을 점점 잠식하고 있습니다. 한때 가장 나이가 많고 위대한 드루이드들이 위대한 세계수 아래에서 명상하며 정성껏 돌보았던 숲은, 이제 타락과 광기로 물들어가고 있습니다. 복잡하게 얽힌 덤불 깊숙한 곳에 자리 잡은 악몽의 군주 자비우스는 그의 숙적 말퓨리온의 의지를 꺾으려고 온 힘을 다하고 있습니다.",1466,1411843,1411855,1411867,1411849,1,0,0
767,넬타리온의 둥지,"훗날 데스윙으로 알려진 대지수호자 넬타리온은 한때 이 동굴을 자신의 보금자리로 여겼습니다. 넬타리온이 죽자, 그를 숭배하던 드로그바가 이 고대의 둥지에 도시를 세웠습니다. 지금은 드로그바의 족장인 다르그룰이 도시의 깊은 곳에서 막강한 군대를 조직하고 있습니다. 이대로 내버려두면 다르그룰의 군대는 카즈고로스의 망치로 군사력을 증강해, 산비탈을 가로질러 높은산을 파괴할 뿐만 아니라 전 아제로스의 안전까지 위협할 것입니다.",1458,1450570,1450574,1450576,1450572,1,0,0
768,에메랄드의 악몽,"에메랄드의 꿈은 티탄이 아제로스 자체의 청사진으로 만들어 낸 영역입니다. 문명에 오염되지 않은 자연 그대로의 모습이 남아 있는, 아제로스를 거울에 비춘 반영입니다. 자연과 가장 긴밀한 관계를 맺은 드루이드와 수호자는 지난 여러 해에 걸쳐 에메랄드의 꿈 안에서 꿈틀대는 불안한 기운을 인지해 왔습니다. 마침내 군단과 악몽의 군주 자비우스의 영향을 받아, 그간 에메랄드의 꿈을 서서히 잠식하던 타락이 폭발적인 속도로 퍼지기 시작했습니다. 이 타락의 원천을 뿌리 뽑지 않으면, 머지않아 아제로스 전역이 휩쓸리고 말 것입니다.",1520,1452686,1452687,1452699,1452688,0,0,0
777,보랏빛 요새 침공,"노스렌드에서의 대장정과 푸른용군단이 달라란의 감옥을 공격했던 사건 이후, 보랏빛 요새가 복구되고 요새 안의 감옥에는 리치 왕의 가장 위험한 하수인 일부가 투옥되었습니다. 달라란이 부서진 섬 상공에서 군단에 맞설 전쟁의 기함 역할을 하는 지금, 보이지 않는 위협이 또다시 키린 토 내부에서 공격을 준비하고 있습니다.",1544,1498147,1498155,1498159,1498151,0,0,0
786,밤의 요새,"부서진 섬뿐 아니라 아제로스 전체에서도 가장 거대한 구조물인 밤의 요새는 위대한 나이트본 문명의 상징과도 같습니다. 수백 년 간 수라마르를 지탱해 온 비전 마력의 원천인 밤샘을 둘러싸고 있는 이 요새는, 세계의 어떤 위협에도 굴하지 않는 안식처가 되었습니다. 하지만 만 반대쪽에 있는 옛 엘룬의 사원 상공에서 지옥폭풍이 휘몰아치고, 굴단이 성 내부로 들어선 지금, 밤의 요새는 지금껏 한 번도 마주한 적 없는 거대한 위협을 맞닥뜨리고 있습니다.",1530,1450571,1450575,1450577,1450573,0,0,0
800,별의 궁정,"군단 병력이 거대한 수라마르 전역에 어둠의 그림자를 드리우며 전통의 거리를 정찰하는 순간에도, 나이트본 귀족들은 여전히 일상과 관습을 고수하며 사교 활동에 열을 올리고 있습니다. 맑게 갠 오늘 밤, 귀족 지구의 가장 웅장한 저택에서 화려한 축제가 열립니다. 저택의 문은 활짝 개방되고, 축제를 즐기는 주민들의 함성이 차가운 밤하늘에 울려 퍼집니다. 대마법학자 엘리산드가 최근의 불안한 정세에도 오늘은 불안해하는 측근들을 안심시키고자 축제에 얼굴을 비춘다고 합니다.",1571,1498148,1498156,1498160,1498152,1,0,0
822,부서진 섬,"이 지역은 과거 엘프 문명의 발상지이자, 세계의 분리 전까진 고대 엘프의 수도였던 수라마르를 중심으로 형성된 지역입니다. 세계의 분리가 일어나고, 밤샘의 힘에 보호된 수라마르 성은 살아남았지만, 인근 지역은 처참한 피해를 고스란히 입고 말았습니다. 이제 굴단이 살게라스의 무덤을 깨우자, 높은산 봉우리의 타우렌 마을과 발샤라의 드루이드 숲, 스톰하임에 흩어져 있는 브리쿨 마을을 포함한 부서진 섬 전역에 군단의 어두운 그림자가 드리우고 말았습니다.",1520,1411842,1411854,1411866,1411848,2,0,0
860,다시 찾은 카라잔,"이 수수께끼의 검은 탑은 처음 생겨난 이후로, 한때 군단에 저항하는 아제로스 최강의 보루였던 티리스팔의 수호자의 역사와 늘 함께했습니다. 하지만 이제는 아제로스를 비극적으로 배신한 끝에, 깨지지 않고 이어져 왔던 수호자의 역사에 최후를 안긴 메디브의 거처로 더 알려져 있을 뿐입니다. 이와 같은 유산을 간직하고 있기 때문에, 아제로스에 대한 새로운 전면전을 개시한 군단 역시 카라잔에 많은 관심을 보이고 있습니다.",1651,1537279,1537283,1537287,1537281,0,0,0
861,용맹의 시험,"로켄이 배신한 이후로 오딘은 용맹의 전당에 갇혀야 했고, 그 사이 헬리아는 어둠 속에서 그의 발라리아르 용사들의 영혼을 차지하려는 음모를 꾸몄습니다. 하지만 최근 군단의 도래와 함께 뛰어난 용사들이 스톰하임을 찾아왔습니다. 그들의 힘과 결의가 전황을 바꾸고 헬리아의 지배를 종식시키기를 희망하며, 오딘은 이 용사들을 불러 최후의 시험을 치르려 합니다.",1648,1537280,1537284,1537288,1537282,0,0,0
875,살게라스의 무덤,"에이그윈은 이 신성한 엘룬의 사원에 패배한 살게라스의 화신을 가둬 두었습니다. 에이그윈은 화신이 땅 속 깊은 곳에 묻혀 잠든 채로 남아 있기를 기대했지만, 그 강력한 힘에 이끌린 사악한 존재들이 계속해서 이 장소를 찾아왔습니다. 굴단이 이 무덤에 다시 들어갔을 때, 그는 에이그윈의 수호물을 모두 파괴하고 군단이 침공해올 수 있는 길을 열었습니다. 이제 지옥의 병력이 이 석실을 파고들어 주인의 힘을 되찾으려 합니다.",1676,1616104,1616106,1616207,1616105,0,0,0
900,영원한 밤의 대성당,"살게라스의 무덤 상층은 한때 엘룬을 섬기는 장소였습니다. 하지만 군단이 침공해 온 이후, 지옥의 하수인들이 이 신성한 장소를 더럽혀 자신들과 같은 모습으로 뒤틀어 놓았습니다. 이제 이곳에서 침공의 흐름을 돌려 놓을 수 있는 전투가 시작됩니다. 군단척결군이 지옥의 병력을 직접 상대하는 사이, 무리를 지은 영웅들이 성당 상층으로 침투하여 아그라마르의 아이기스를 안식처에 돌려 놓으려고 결전을 펼칩니다.",1677,1616892,1616922,1616925,1616920,0,0,0
945,삼두정의 권좌,"에레다르가 살게라스와의 불경한 계약을 맺기 전에는 빛나는 삼두정의 권좌가 아르거스를 다스렸습니다. 계약을 거부하고 떠난 벨렌에게 격분한 킬제덴은 권좌를 의미 없는 과거의 상징이라 선언하며 권좌를 버렸습니다... 이제는 군단이 그들의 미래가 되었으니 말입니다.

한때 빛나던 권좌의 전당은 암흑 속에 빠져 어둠의 마력을 내뿜고 있으며, 공허의 힘을 사용해 적을 없애 버리려는 자들은 어둠에 이끌려 그 앞에 몰려들었습니다.",1753,1718202,1718213,1718526,1718205,0,0,0
